sched,carga,pathloss,alpha,seed,jfi_slots,jfi_throughput,jfi_win,starv_p95,starv_max,throughput_aggregate_bps,throughput_mean_per_ue_bps,thr_5pct,nunca,gini_slots,gini_throughput,slots_vec,thr_vec,j_beta_-3.0,j_beta_-2.0,j_beta_-1.0,j_beta_+0.0,j_beta_+0.5,j_beta_+0.9
PF,32,True,2.0,31,0.9979109333357177,0.8410763879657229,0.9931545604059968,52.0,77,57203945.875,1787623.30859375,1061290.35625,0,0.02190000000000003,0.22169305309581055,"304,299,304,305,319,300,328,316,298,356,318,318,316,301,327,309,301,315,362,313,303,308,306,308,313,301,302,305,309,306,310,320","1245123.000,1053595.000,1292449.125,1270968.375,2153577.750,1225662.500,3173014.750,1881589.500,1123043.375,3953706.500,2043739.375,2322977.250,1885672.625,1067314.000,2825603.000,1664823.500,1105785.625,2132895.000,4039940.500,1662943.375,1053928.125,1555578.375,1253677.625,1703107.000,1563811.875,1102066.125,1266094.125,1171929.375,1831487.500,1350846.000,1689773.625,2537222.000",0.9955761122506868,0.9967758854637888,0.9979109333357178,0.9989845155180609,0.9994993073244514,0.9999009689357987
RR,32,True,2.0,32,0.9999974400065536,0.8536211578311448,1.0,32.0,32,44668360.4375,1395886.263671875,852298.634375,0,0.0007999999999999119,0.21519796127416058,"313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312","872571.188,1661000.750,811066.062,977918.750,1067324.125,1397597.750,2981069.000,1631320.625,989650.125,1052424.000,1186907.625,1258671.125,2771514.000,1264455.875,831732.312,1212890.875,1276294.125,1013284.688,2297802.250,891723.250,2400625.000,943795.812,2041599.625,1014569.562,995544.688,1098979.125,1075702.125,1710808.500,2113335.500,1099293.250,869125.625,1857763.125",0.9999948800502435,0.9999961600221183,0.9999974400065536,0.9999987200002728,0.9999993599995904,0.9999998719998506
MaxCI,32,True,2.0,32,0.10411431798758251,0.10148980934856718,0.10372714414999773,40.0,7013,108811792.9609375,3400368.530029297,0.0,11,0.8868875,0.8900745739297604,"0,72,0,1,2,15,4742,50,1,0,5,4,2396,2,0,4,9,0,848,0,870,0,278,0,0,3,2,95,436,0,0,165","0.000,716213.062,0.000,7659.310,17794.973,143565.625,52489092.000,485370.625,7489.899,0.000,45150.266,37716.602,26229866.000,17378.723,0.000,30866.438,83499.758,0.000,9073824.000,0.000,9303773.000,0.000,2872070.250,0.000,0.000,26870.588,18262.781,945568.562,4573057.000,0.000,0.000,1686703.500",0.08269064125046367,0.08955485500085009,0.1041143179875825,0.14923458043362572,0.23326738125883578,0.5034325572771262
PF,32,True,2.0,32,0.9990505024025167,0.9340112056790079,0.9955652810063329,48.0,69,75841950.375,2370060.94921875,1744200.69375,0,0.016237499999999905,0.14376788110001515,"308,318,303,304,307,312,339,319,309,305,309,309,336,311,307,313,310,309,326,305,331,301,321,307,304,302,310,316,324,308,302,315","1773355.625,2809574.250,1662664.000,1925309.625,2026516.125,2440097.000,3750302.000,2775996.750,1925867.500,1899912.000,2174312.500,2275625.500,3676373.750,2210455.500,1765288.500,2193040.500,2329392.750,1893144.375,3449595.500,1770404.625,3501494.250,1727095.625,3160425.250,1907542.875,1899462.000,2107282.250,2004950.250,2856886.750,3246187.000,1945987.500,1758195.750,2999212.500",0.9980573512554621,0.9985594140896938,0.9990505024025164,0.9995306708971612,0.9997666844045571,0.9999535520760922
RR,32,True,2.0,33,0.9999974400065536,0.8901970497862437,1.0,32.0,32,46565493.3125,1455171.666015625,979580.775,0,0.0007999999999999119,0.17970672922733844,"313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312","1050911.875,975298.125,979236.750,1278273.875,1222307.250,979862.250,1238255.875,1668475.375,1446434.625,1879330.625,1316792.000,1290276.375,2019945.625,1488354.125,2991822.000,1225560.000,2251013.750,986871.000,1136299.125,982747.250,2311964.500,1675704.875,1152979.375,1303540.375,1093618.125,1140423.125,1200540.625,1142010.625,1711780.625,1677381.000,1025048.188,2722434.000",0.9999948800502435,0.9999961600221183,0.9999974400065536,0.9999987200002728,0.9999993599995904,0.9999998719998506
MaxCI,32,True,2.0,33,0.10251471045089086,0.09941694349755434,0.10253432036775181,50.0,4915,108166563.84570312,3380205.1201782227,0.0,6,0.88069375,0.8851827481153665,"0,1,0,4,8,0,8,107,29,267,10,6,393,43,4903,5,621,0,3,0,1167,116,4,10,1,4,5,3,92,86,0,2104","0.000,8473.821,0.000,36581.312,73699.844,0.000,70437.281,1066210.000,273046.344,2747785.750,91025.602,55737.996,4154688.750,411414.000,54107280.000,47165.785,6506054.500,0.000,27156.676,0.000,12510785.000,1132973.000,33680.094,87198.812,8500.989,36728.336,44560.168,28118.848,908755.875,847025.062,0.000,22851480.000",0.07984507597394805,0.08697615463694736,0.10251471045089086,0.15519296327306778,0.269058533916871,0.6277634838634677
PF,32,True,2.0,33,0.9991923328535078,0.953977314446198,0.9956651736091264,48.0,69,78449361.625,2451542.55078125,1893152.1875,0,0.014212499999999961,0.11806081794590062,"309,300,307,310,307,306,307,313,309,320,309,314,317,315,339,309,322,303,310,308,332,318,309,308,306,307,308,311,313,315,303,336","1985678.125,1940515.375,1878334.500,2179379.500,2282687.750,1905275.750,2213736.750,2757904.000,2498103.000,3040668.500,2267498.250,2271444.250,3111482.250,2604783.250,3756399.000,2263779.500,3296081.000,1860200.875,2133740.250,1922469.125,3515115.000,2813178.750,2150559.000,2312214.750,1947660.750,2110569.000,2182879.750,2069669.625,2787178.250,2745727.750,1976768.750,3667679.250",0.9983397723857745,0.9987717799699607,0.9991923328535078,0.9996016582483299,0.9998021862649137,0.9999606528397874
RR,32,True,2.0,34,0.9999974400065536,0.8846687916374198,1.0,32.0,32,47171139.75,1474098.1171875,945857.43125,0,0.0007999999999999119,0.19631369352009354,"313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312","948088.812,2113796.000,2497384.750,1022122.062,1010106.375,2160150.500,2467214.250,2015628.875,1263466.125,1126199.750,967897.625,943130.188,1673930.750,1000107.312,2443199.750,1069231.125,940855.688,1770765.125,1023047.062,1609617.250,960062.688,2704304.000,1359478.125,1179423.625,1127931.750,1829555.375,1549765.000,1498830.250,1351373.375,1164991.250,972521.688,1406963.250",0.9999948800502435,0.9999961600221183,0.9999974400065536,0.9999987200002728,0.9999993599995904,0.9999998719998506
MaxCI,32,True,2.0,34,0.18613060734089584,0.18317359227846386,0.1830443084924164,43.0,3428,107855029.26708984,3370469.6645965576,0.0,9,0.8236874999999999,0.8269386310086668,"0,532,2366,0,1,715,1757,487,7,0,0,0,75,0,1242,1,2,140,0,54,0,2339,9,7,3,170,29,21,13,4,0,26","0.000,5678430.500,25913264.000,0.000,7931.371,7614381.500,19006728.000,5198519.000,61738.535,0.000,0.000,0.000,733347.000,0.000,13358689.000,8639.438,17890.137,1455196.625,0.000,527316.938,0.000,25495742.000,82320.617,64242.273,26932.893,1714910.250,286766.375,198786.844,119000.828,37065.973,0.000,247189.172",0.1606708621405161,0.16942474309212155,0.18613060734089587,0.2334261567839617,0.32205410765490494,0.5824299318311861
PF,32,True,2.0,34,0.9993252555874274,0.946850582893745,0.9960846957940058,47.0,66,79283665.0,2477614.53125,1817647.34375,0,0.014100000000000001,0.13238324149511116,"302,320,329,304,307,323,329,321,309,312,309,302,314,306,325,310,304,312,305,314,304,333,309,308,310,318,311,315,310,308,306,311","1800656.125,3189699.500,3556177.500,1894632.875,1956551.500,3274639.250,3511893.500,3235875.750,2304622.250,2154542.000,1882523.625,1819348.625,2758362.250,1937739.375,3443594.000,2094950.750,1843577.000,2897691.000,1923605.750,2705942.750,1815568.000,3652624.500,2345041.500,2219830.750,2072659.500,2917863.000,2575269.750,2519601.250,2401160.500,2155178.250,1916653.625,2505589.000",0.9986306793370383,0.9989804286111718,0.9993252555874275,0.9996651221330758,0.99983318604152,0.9999667373110493
RR,32,True,2.0,35,0.9999974400065536,0.7323618513157749,1.0,32.0,32,31122762.21875,972586.3193359375,532234.8234375,0,0.0007999999999999119,0.27989573791179323,"313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312","1070465.375,932651.625,606589.125,539596.500,833584.188,3274053.750,560802.438,857921.500,634716.062,1252040.250,595690.625,1013985.688,1205037.250,797211.875,2370985.500,619600.938,940939.500,1104347.875,1073864.250,679623.062,677225.750,559037.750,1555435.375,604204.812,523237.219,705228.000,506192.188,1546208.875,560618.125,613029.125,1744408.125,564229.500",0.9999948800502435,0.9999961600221183,0.9999974400065536,0.9999987200002728,0.9999993599995904,0.9999998719998506
MaxCI,32,True,2.0,35,0.04050201344905322,0.03915932101347747,0.04046202983662102,22.0,5744,108435263.27929688,3388601.9774780273,0.0,15,0.95310625,0.9559513987853088,"11,2,0,0,2,8747,0,1,0,19,0,3,20,0,765,0,3,12,10,0,1,0,92,0,0,1,0,114,0,0,197,0","77601.820,15554.854,0.000,0.000,12960.389,96537728.000,0.000,6640.300,0.000,154238.938,0.000,25055.359,159724.000,0.000,7674736.000,0.000,22830.389,89643.961,76236.859,0.000,6068.851,0.000,792274.062,0.000,0.000,7811.310,0.000,987563.188,0.000,0.000,1788595.000,0.000",0.037356198424749014,0.03818676752518947,0.04050201344905322,0.053791080733174866,0.1052888789722362,0.36904113112937026
PF,32,True,2.0,35,0.9985633469414883,0.8805576865355392,0.9942092300243732,51.0,75,58838960.5,1838717.515625,1255099.11875,0,0.01869999999999994,0.18601417513358354,"315,313,305,298,308,360,304,309,309,318,302,316,318,310,334,305,319,320,315,304,310,307,324,304,309,308,299,322,302,306,325,302","1982720.875,1868401.250,1359518.250,1256485.625,1634700.750,4029334.250,1286869.250,1696748.125,1422014.125,2267414.500,1384448.250,2023582.125,2172036.750,1644868.000,3523783.000,1358840.125,1911480.750,2131543.250,2070363.375,1476478.000,1462611.250,1266560.250,2657420.250,1354780.250,1253404.500,1584977.500,1261143.250,2699852.500,1323303.375,1340384.375,2889341.750,1243550.625",0.9969845142109214,0.9977928804996368,0.9985633469414884,0.9992982903683455,0.999653160175928,0.999931261367972
RR,32,True,2.0,36,0.9999974400065536,0.8245793091711238,1.0,32.0,32,42354361.9375,1323573.810546875,715869.625,0,0.0007999999999999119,0.2431672918466421,"313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312","1342856.125,753516.062,1024034.938,2653405.750,1413424.375,1245952.375,1947908.500,784791.375,824078.250,669857.312,1032582.938,945103.062,870766.188,780938.188,2543948.250,1293559.250,1001703.812,2745882.250,986726.625,1242771.250,1592599.750,1433996.750,1514896.375,1163550.750,653870.875,1078879.500,2689824.000,2090952.250,774213.500,911284.625,799315.688,1547171.000",0.9999948800502435,0.9999961600221183,0.9999974400065536,0.9999987200002728,0.9999993599995904,0.9999998719998506
MaxCI,32,True,2.0,36,0.14010341739359045,0.13891441910085278,0.13847503500457456,21.0,3655,109572724.91796875,3424147.6536865234,0.0,12,0.86748125,0.8688698479910881,"8,0,1,2649,14,1,259,0,0,0,0,1,0,0,1982,7,1,2685,0,4,33,8,21,2,0,2,1999,290,0,0,0,33","74168.586,0.000,9561.324,29257044.000,124148.336,8481.631,2769411.250,0.000,0.000,0.000,0.000,8612.243,0.000,0.000,21785218.000,60518.133,9068.819,29578634.000,0.000,36823.273,331259.844,74689.484,197388.422,18369.979,0.000,18189.750,21870278.000,3028367.250,0.000,0.000,0.000,312492.594",0.13202043489554732,0.1347770168019789,0.14010341739359045,0.1597241044725931,0.21546742593996446,0.46707354642895343
PF,32,True,2.0,36,0.9988327241252782,0.9205985670322275,0.9951656343156652,49.0,66,73654151.75,2301692.2421875,1543776.15625,0,0.01754374999999997,0.1601478246565713,"313,304,307,335,315,309,322,303,306,306,307,307,305,301,332,314,309,340,307,309,317,314,314,306,302,312,340,323,302,303,304,312","2398624.250,1643197.000,1971154.375,3635294.500,2441156.000,2195307.000,3109120.250,1635736.625,1764495.375,1484447.750,1941237.750,1924656.125,1768582.125,1584903.625,3627220.250,2291649.250,1936348.375,3720249.250,2023995.375,2298196.000,2687927.500,2517801.500,2529849.750,2166904.500,1493509.250,2120537.750,3748296.250,3242501.750,1631691.750,1767278.750,1695297.750,2656984.000",0.9975991610055318,0.9982242804491209,0.9988327241252782,0.9994245823980908,0.9997143352662654,0.9999431929118706
RR,32,True,2.0,37,0.9999974400065536,0.9163718651392923,1.0,32.0,32,47005017.5,1468906.796875,1037308.40625,0,0.0007999999999999119,0.1514316855907989,"313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312","1711162.000,1800511.500,1326135.875,1540383.125,1376576.125,1224042.750,1130475.875,1131697.500,1766244.000,1824361.625,1491317.500,1168255.750,1096923.375,996365.500,1427756.875,1071861.500,1499978.750,1971131.625,1221600.625,1026722.625,1409349.375,1763247.500,1580335.875,2988169.750,1260188.625,1045969.500,1680378.125,1304881.375,1159704.625,1209601.250,2685543.500,1114143.500",0.9999948800502435,0.9999961600221183,0.9999974400065536,0.9999987200002728,0.9999993599995904,0.9999998719998506
MaxCI,32,True,2.0,37,0.08147137565134735,0.07813767460706737,0.081275194185797,83.0,7840,107414055.17578125,3356689.224243164,4636.222314453125,2,0.8802625,0.8876693660523742,"164,225,16,54,25,12,6,3,173,205,64,0,3,1,25,1,78,543,11,2,24,176,52,5720,11,0,121,10,4,4,2265,2","1626480.500,2248269.750,145950.188,513209.000,231359.547,105964.312,51949.727,26776.490,1728461.250,2028373.375,610759.500,0.000,26502.648,8630.927,223651.359,8429.495,748389.750,5653406.000,96765.148,16813.514,221598.719,1769034.125,491315.875,62973072.000,98917.555,0.000,1170594.625,94107.531,34488.352,33734.395,24409716.000,17333.520",0.06528199446101293,0.07005824563896128,0.08147137565134738,0.13625465642659118,0.2894854184146194,0.7318053594833948
PF,32,True,2.0,37,0.9993380384833087,0.967351873649502,0.9959454771890236,47.0,67,79706994.75,2490843.5859375,2012619.725,0,0.012118749999999956,0.09836679182255836,"314,317,312,313,312,311,308,307,317,314,314,301,306,307,310,307,313,321,305,306,311,314,315,342,309,309,315,312,307,310,336,305","2841932.250,2907091.250,2412352.000,2606133.250,2415267.500,2222379.250,2080555.875,2118918.250,2875205.750,2878614.000,2645848.250,2105317.500,2069085.000,2006805.125,2418517.750,2027336.125,2661701.250,3164457.250,2221664.250,2022748.750,2437212.250,2867552.750,2641882.500,3784962.750,2255066.250,1996282.250,2799800.250,2279810.250,2138277.500,2129359.750,3657480.500,2017377.125",0.9986290276116118,0.9989896563926215,0.9993380384833087,0.999674659235462,0.9998387097547747,0.9999679599261004
RR,32,True,2.0,38,0.9999974400065536,0.8827044877574619,1.0,32.0,32,45653538.625,1426673.08203125,951049.41875,0,0.0007999999999999119,0.18986724042864367,"313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312","1441158.125,2395131.500,1414254.375,1465325.375,1145726.000,1130839.375,996449.812,894798.625,948474.250,1851206.875,1154164.500,1327539.875,2023435.875,1079563.125,1755163.625,2088224.125,974269.875,1464554.250,2077502.000,1549942.125,1046999.875,962772.062,1428948.625,953156.375,2452917.000,3034411.500,1062233.750,968616.062,994881.312,1221485.625,1196834.625,1152558.125",0.9999948800502435,0.9999961600221183,0.9999974400065536,0.9999987200002728,0.9999993599995904,0.9999998719998506
MaxCI,32,True,2.0,38,0.11050001948336344,0.10758940630273038,0.11010843974340873,42.0,6568,108185682.2788086,3380802.5712127686,0.0,6,0.8747562499999999,0.8786442606925189,"26,1190,19,16,3,2,1,0,0,227,4,17,449,2,122,578,0,18,576,52,0,0,21,0,1968,4696,2,2,1,5,2,1","247503.719,12853819.000,179444.859,148478.922,27564.252,17603.057,9576.304,0.000,0.000,2339431.750,34232.430,158813.469,4698482.500,16023.386,1214382.125,6109282.000,0.000,169152.609,6054115.000,491846.812,0.000,0.000,192724.797,0.000,21413606.000,51694516.000,15662.717,17500.131,8066.995,47504.367,18338.928,8010.151",0.0846240656392466,0.09281793504416279,0.11050001948336341,0.16389681775977932,0.26715409310748617,0.6169035184441086
PF,32,True,2.0,38,0.9991476071933512,0.9462220524194875,0.995365396172004,48.0,67,77092893.375,2409152.91796875,1815996.10625,0,0.014968749999999975,0.1302947547688762,"312,325,313,312,307,308,306,303,304,316,305,311,320,310,315,323,309,314,323,315,303,302,312,307,335,343,307,308,303,314,310,305","2526091.000,3413677.750,2414769.000,2439973.250,2121368.250,2059370.875,1919125.500,1759882.250,1806516.375,2986529.750,2081321.750,2397811.000,3142708.750,2019908.625,2858081.000,3248352.000,1869109.625,2519285.250,3223881.250,2608193.250,1948343.125,1840289.000,2530544.500,1823752.250,3588279.500,3801938.000,1872538.250,1905284.750,1843826.500,2245417.250,2140418.750,2136305.000",0.9982462783290015,0.9987032305289957,0.9991476071933513,0.9995797478150034,0.9997913379964373,0.9999584997316223
RR,32,True,2.0,39,0.9999974400065536,0.9277503699003099,1.0,32.0,32,49098283.25,1534321.3515625,1136012.01875,0,0.0007999999999999119,0.1447131369086616,"313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312","1118617.375,1566141.000,1384883.000,1261975.375,1236834.750,1166222.500,1368803.375,1241327.500,1282931.125,1533451.000,1736719.125,1307948.500,2410120.000,1337961.500,1339354.875,1847656.875,1589888.625,1969773.750,1175780.125,1159836.500,1150244.000,2899320.750,2307408.750,1554750.250,1176785.750,1189864.625,1883035.625,2105203.000,1104483.000,1912752.375,1506178.000,1272030.250",0.9999948800502435,0.9999961600221183,0.9999974400065536,0.9999987200002728,0.9999993599995904,0.9999998719998506
MaxCI,32,True,2.0,39,0.13169156444943023,0.1263077015906665,0.13069054002618136,70.0,6875,106549360.12695312,3329667.503967285,26636.612890625,0,0.82900625,0.8366255258299249,"6,59,32,5,13,3,19,16,6,57,209,18,1839,18,19,329,68,530,7,5,5,4263,1064,60,2,5,332,570,3,394,35,9","50354.910,580963.312,299228.812,43405.617,120355.133,27031.713,175137.891,149176.500,53859.227,545464.000,2130443.500,169340.781,19856576.000,170636.281,175636.141,3346718.000,657147.062,5521083.500,60777.543,45320.645,44337.691,46661824.000,11244114.000,581911.625,17179.986,45252.309,3393009.750,5921620.500,26153.713,4022589.000,331445.938,81265.047",0.09615979914198479,0.10695175545783031,0.13169156444943023,0.21659470251797378,0.3835306899831183,0.8093730405451308
PF,32,True,2.0,39,0.9994818685993181,0.9711925398064631,0.9962848554003626,47.0,63,82582093.0,2580690.40625,2129346.0125,0,0.011856249999999902,0.09339829939736455,"307,308,314,307,306,307,309,312,308,312,317,307,327,310,307,316,314,319,306,308,304,336,325,313,305,309,319,321,307,316,314,310","2134211.750,2552427.000,2480833.500,2220275.000,2291273.000,2137935.500,2359632.250,2354087.000,2243350.000,2585247.500,2907628.250,2407624.750,3473123.250,2396049.750,2410039.750,3026020.500,2692191.750,3161401.000,2200084.500,2184387.500,2123399.000,3705666.000,3394552.000,2608136.000,2135465.250,2206296.000,3042569.750,3192905.750,2080759.000,3065742.250,2525995.250,2282783.250",0.9989426691766353,0.9992149511491517,0.9994818685993181,0.9997435185310363,0.9998723990647224,0.9999745815757713
